13;1;1520693898695;1520693898695;0;0.00;0;0;0;0.00;0
13;2;1520693898695;1520693928693;29998;30.00;1520693898701;1520693898701;0;0.00;233
14;1;1520693928693;1520693928693;0;0.00;0;0;0;0.00;0
14;2;1520693928693;1520693958693;30000;30.00;1520693928698;1520693928698;0;0.00;377
15;1;1520693958693;1520693958693;0;0.00;0;0;0;0.00;0
15;2;1520693958693;1520693988693;30000;30.00;1520693958699;1520693958699;0;0.00;610
16;1;1520693988693;1520693988693;0;0.00;0;0;0;0.00;0
16;2;1520693988693;1520694018695;30002;30.00;1520693988698;1520693988698;0;0.00;987
17;1;1520694018695;1520694018695;0;0.00;0;0;0;0.00;0
17;2;1520694018695;1520694048694;29999;30.00;1520694018700;1520694018701;1;0.00;1597
18;1;1520694048694;1520694048694;0;0.00;0;0;0;0.00;0
18;2;1520694048694;1520694078693;29999;30.00;1520694048699;1520694048699;0;0.00;2584
19;1;1520694078693;1520694078693;0;0.00;0;0;0;0.00;0
19;2;1520694078693;1520694108695;30002;30.00;1520694078699;1520694078699;0;0.00;4181
20;1;1520694108695;1520694108695;0;0.00;0;0;0;0.00;0
20;2;1520694108695;1520694138693;29998;30.00;1520694108704;1520694108704;0;0.00;6765
21;1;1520694138693;1520694138693;0;0.00;0;0;0;0.00;0
21;2;1520694138693;1520694168695;30002;30.00;1520694138698;1520694138698;0;0.00;10946
22;1;1520694168695;1520694168695;0;0.00;0;0;0;0.00;0
22;2;1520694168695;1520694198694;29999;30.00;1520694168704;1520694168705;1;0.00;17711
23;1;1520694198694;1520694198694;0;0.00;0;0;0;0.00;0
23;2;1520694198694;1520694228694;30000;30.00;1520694198705;1520694198705;0;0.00;28657
24;1;1520694228694;1520694228694;0;0.00;0;0;0;0.00;0
24;2;1520694228694;1520694258694;30000;30.00;1520694228703;1520694228704;1;0.00;46368
25;1;1520694258694;1520694258694;0;0.00;0;0;0;0.00;0
25;2;1520694258694;1520694288693;29999;30.00;1520694258699;1520694258699;0;0.00;75025
26;1;1520694288693;1520694288693;0;0.00;0;0;0;0.00;0
26;2;1520694288693;1520694318693;30000;30.00;1520694288700;1520694288701;1;0.00;121393
27;1;1520694318693;1520694318693;0;0.00;0;0;0;0.00;0
27;2;1520694318693;1520694348696;30003;30.00;1520694318698;1520694318700;2;0.00;196418
28;1;1520694348696;1520694348696;0;0.00;0;0;0;0.00;0
28;2;1520694348696;1520694378694;29998;30.00;1520694348701;1520694348705;4;0.00;317811
29;1;1520694378694;1520694378694;0;0.00;0;0;0;0.00;0
29;2;1520694378694;1520694408693;29999;30.00;1520694378701;1520694378708;7;0.01;514229
30;1;1520694408693;1520694408693;0;0.00;0;0;0;0.00;0
30;2;1520694408693;1520694438691;29998;30.00;1520694408700;1520694408713;13;0.01;832040
31;1;1520694438691;1520694438691;0;0.00;0;0;0;0.00;0
31;2;1520694438691;1520694468695;30004;30.00;1520694438698;1520694438717;19;0.02;1346269
32;1;1520694468695;1520694468695;0;0.00;0;0;0;0.00;0
32;2;1520694468695;1520694498693;29998;30.00;1520694468701;1520694468725;24;0.02;2178309
33;1;1520694498693;1520694498693;0;0.00;0;0;0;0.00;0
33;2;1520694498693;1520694528700;30007;30.01;1520694498698;1520694498743;45;0.05;3524578
34;1;1520694528700;1520694528700;0;0.00;0;0;0;0.00;0
34;2;1520694528700;1520694558692;29992;29.99;1520694528709;1520694528767;58;0.06;5702887
35;1;1520694558692;1520694558692;0;0.00;0;0;0;0.00;0
35;2;1520694558692;1520694588694;30002;30.00;1520694558700;1520694558783;83;0.08;9227465
36;1;1520694588694;1520694588694;0;0.00;0;0;0;0.00;0
36;2;1520694588694;1520694618693;29999;30.00;1520694588700;1520694588832;132;0.13;14930352
37;1;1520694618693;1520694618693;0;0.00;0;0;0;0.00;0
37;2;1520694618693;1520694648696;30003;30.00;1520694618700;1520694618896;196;0.20;24157817
38;1;1520694648696;1520694648696;0;0.00;0;0;0;0.00;0
38;2;1520694648696;1520694678693;29997;30.00;1520694648701;1520694648998;297;0.30;39088169
39;1;1520694678693;1520694678693;0;0.00;0;0;0;0.00;0
39;2;1520694678693;1520694708694;30001;30.00;1520694678699;1520694679164;465;0.47;63245986
40;1;1520694708694;1520694708694;0;0.00;0;0;0;0.00;0
40;2;1520694708694;1520694738697;30003;30.00;1520694708701;1520694709441;740;0.74;102334155
41;1;1520694738697;1520694738697;0;0.00;0;0;0;0.00;0
41;2;1520694738697;1520694768693;29996;30.00;1520694738703;1520694739895;1192;1.19;165580141
42;1;1520694768693;1520694768693;0;0.00;0;0;0;0.00;0
42;2;1520694768693;1520694798694;30001;30.00;1520694768701;1520694770610;1909;1.91;267914296
43;1;1520694798694;1520694798694;0;0.00;0;0;0;0.00;0
43;2;1520694798694;1520694828692;29998;30.00;1520694798703;1520694801797;3094;3.09;433494437
44;1;1520694828692;1520694828692;0;0.00;0;0;0;0.00;0
44;2;1520694828692;1520694858696;30004;30.00;1520694828704;1520694833660;4956;4.96;701408733
45;1;1520694858696;1520694858696;0;0.00;0;0;0;0.00;0
45;2;1520694858696;1520694888693;29997;30.00;1520694858707;1520694866703;7996;8.00;1134903170
46;1;1520694888693;1520694888693;0;0.00;0;0;0;0.00;0
46;2;1520694888693;1520694918692;29999;30.00;1520694888706;1520694901616;12910;12.91;1836311903
47;1;1520694918692;1520694918692;0;0.00;0;0;0;0.00;0
47;2;1520694918692;1520694948693;30001;30.00;1520694918698;1520694939692;20994;20.99;2971215073
48;1;1520694948693;1520694948693;0;0.00;0;0;0;0.00;0
48;2;1520694948693;1520694978692;29999;30.00;1520694948702;0;0;0.00;0
48;3;1520694948693;1520695008696;60003;60.00;1520694948702;1520694982506;33804;33.80;4807526976
49;1;1520695008696;1520695008696;0;0.00;0;0;0;0.00;0
49;2;1520695008696;1520695038692;29996;30.00;1520695008705;0;0;0.00;0
49;3;1520695008696;1520695068694;59998;60.00;1520695008705;1520695063489;54784;54.78;7778742049
50;1;1520695068694;1520695068694;0;0.00;0;0;0;0.00;0
50;2;1520695068694;1520695098693;29999;30.00;1520695068700;0;0;0.00;0
50;3;1520695068694;1520695128694;60000;60.00;1520695068700;0;0;0.00;0
50;4;1520695068694;1520695158691;89997;90.00;1520695068700;1520695157413;88713;88.71;12586269025
